id,image_name,boxes
449,14_06-01-02-500.jpg,"[[0.642823,0.409258,0.115558,0.333407,0.924828]]"
450,10.1_12-05-25-000.jpg,"[[0.245306,0.337115,0.0722609,0.221756,0.883114],[0.19446,0.266289,0.0595133,0.14435,0.831086],[0.284278,0.239882,0.0688008,0.272179,0.781958],[0.402817,0.119684,0.0406497,0.112883,0.673118],[0.548661,0.158023,0.0414947,0.11948,0.613018],[0.364601,0.551719,0.0600922,0.0807483,0.611216],[0.403347,0.101161,0.0360874,0.0760362,0.562031],[0.5937,0.0361536,0.0244679,0.0544379,0.202085]]"
451,3.1_02-02-05-000.jpg,"[[0.519876,0.488057,0.167119,0.55844,0.940732],[0.451305,0.0709442,0.048938,0.138168,0.501011],[0.452719,0.0685247,0.0488666,0.131475,0.15964]]"
452,14_08-03-20-000.jpg,"[[0.82883,0.316019,0.0558467,0.274341,0.921592],[0.168135,0.87895,0.130008,0.242099,0.891914],[0.0497877,0.926574,0.0995754,0.146852,0.85442]]"
453,37_04-05-50-000.jpg,"[[0.412092,0.297503,0.0830698,0.291923,0.927442],[0.485519,0.134472,0.0210863,0.131021,0.804171],[0.315328,0.153565,0.0317355,0.12839,0.793955],[0.973057,0.875463,0.0538867,0.249037,0.773616],[0.919495,0.32206,0.0332956,0.188885,0.76559],[0.947019,0.398303,0.0517442,0.165584,0.699731],[0.512564,0.106631,0.0211737,0.0853591,0.678647],[0.94675,0.397145,0.0510489,0.165644,0.6033],[0.770555,0.207407,0.0288994,0.0716189,0.438844],[0.508701,0.109471,0.0209794,0.0851193,0.236572]]"
454,21_10-03-45-000.jpg,"[[0.443575,0.748755,0.247349,0.502491,0.905685],[0.654006,0.275924,0.0595245,0.32139,0.858955],[0.939061,0.161631,0.0202459,0.143777,0.829506],[0.00757873,0.65783,0.0151575,0.0892954,0.311657],[0.1687,0.958379,0.100649,0.0832427,0.283058],[0.16881,0.958144,0.100504,0.0837129,0.21017],[0.0606335,0.328981,0.0212223,0.113922,0.161712],[0.00768067,0.668104,0.0149648,0.0786739,0.156861]]"
455,32_03-04-22-500.jpg,"[[0.90147,0.8892,0.190685,0.221599,0.949478],[0.436628,0.738977,0.236705,0.520439,0.929708],[0.959514,0.582851,0.0809726,0.284661,0.696206]]"
456,10.1_09-02-42-500.jpg,"[[0.509717,0.400233,0.0914996,0.324583,0.928312],[0.218948,0.328603,0.0960862,0.234963,0.704532],[0.365189,0.550441,0.0605661,0.0732021,0.495975],[0.181354,0.299225,0.0529569,0.169332,0.332229],[0.592711,0.0348679,0.0240279,0.055218,0.247446]]"
457,3.1_03-00-37-500.jpg,"[[0.594181,0.605805,0.140473,0.475725,0.926336],[0.76943,0.914326,0.170937,0.171349,0.924031],[0.86411,0.387706,0.141801,0.242902,0.908923],[0.630929,0.885537,0.19387,0.228925,0.883495],[0.758341,0.029823,0.0414669,0.057892,0.563015],[0.409826,0.0561166,0.0399258,0.10451,0.189758]]"
458,3.1_08-02-55-000.jpg,"[[0.390094,0.265186,0.105078,0.402277,0.912581]]"
459,14_08-01-02-500.jpg,"[[0.797093,0.312607,0.0642584,0.308531,0.914841],[0.88637,0.221525,0.027035,0.134807,0.853237],[0.87498,0.172754,0.0200562,0.100925,0.75749],[0.837758,0.16072,0.0204221,0.106765,0.547571]]"
460,3.1_07-02-55-000.jpg,"[[0.294072,0.530376,0.203212,0.570561,0.945403],[0.945361,0.391265,0.0653427,0.178871,0.324241],[0.946521,0.453096,0.0724668,0.29579,0.234674],[0.752163,0.0284389,0.0242686,0.0522245,0.150003]]"
461,14.1_04-03-20-000.jpg,"[[0.735962,0.635708,0.104823,0.40376,0.930993]]"
462,10.1_06-01-15-000.jpg,"[[0.746591,0.663586,0.142925,0.385702,0.934769],[0.286044,0.272754,0.055615,0.281783,0.862965],[0.336331,0.173563,0.040339,0.145884,0.860813],[0.399424,0.125855,0.0402446,0.0941504,0.820974],[0.179426,0.289416,0.0441456,0.174841,0.621966],[0.22699,0.358691,0.0865353,0.293356,0.531699],[0.357056,0.153462,0.035314,0.171966,0.495022],[0.169339,0.334997,0.0636041,0.274908,0.487612],[0.0572207,0.517723,0.0667067,0.217542,0.482838],[0.366071,0.551367,0.062228,0.0755119,0.481795],[0.31534,0.189276,0.0314718,0.119882,0.426924],[0.627351,0.0464117,0.0182012,0.0457964,0.334682],[0.357833,0.155356,0.0350899,0.174859,0.309995],[0.361429,0.154229,0.0370075,0.180573,0.288354],[0.315823,0.18369,0.0304806,0.127249,0.226523],[0.788779,0.902876,0.0608937,0.188319,0.210899],[0.31434,0.182035,0.0328824,0.128474,0.20046],[0.594014,0.0370492,0.0233404,0.0515904,0.198644],[0.0559885,0.486412,0.0632214,0.154929,0.1833],[0.471664,0.120502,0.0409235,0.103654,0.170796],[0.022107,0.544983,0.0442141,0.251905,0.167926],[0.168266,0.33591,0.0625281,0.269007,0.162344]]"
463,14_09-00-25-000.jpg,"[[0.885923,0.254558,0.0451574,0.210033,0.912878],[0.823112,0.335548,0.0649472,0.322079,0.910725],[0.742899,0.358422,0.0879728,0.248807,0.474001],[0.844974,0.193941,0.0312601,0.104713,0.359512]]"
464,32_03-00-37-500.jpg,"[[0.78943,0.0859669,0.09005,0.149307,0.511943]]"
465,21_04-02-42-500.jpg,"[[0.733057,0.506086,0.137861,0.547007,0.936591],[0.121896,0.294772,0.042345,0.17934,0.874261],[0.832002,0.15257,0.0320554,0.203942,0.827943],[0.150926,0.316148,0.0527287,0.14976,0.804553],[0.962223,0.238552,0.024006,0.15578,0.721079],[0.360297,0.292227,0.0645198,0.281362,0.672015],[0.753047,0.173588,0.0247965,0.126153,0.666526],[0.785447,0.250497,0.0677976,0.248283,0.628867],[0.0185839,0.390701,0.0357807,0.143573,0.534946],[0.802711,0.236915,0.0392185,0.217442,0.40406],[0.016753,0.490261,0.0335059,0.304592,0.174529]]"
466,14.1_06-03-32-500.jpg,"[[0.604579,0.739799,0.119575,0.481798,0.932438],[0.747661,0.580622,0.0994107,0.380685,0.492742],[0.747661,0.580622,0.0994107,0.380685,0.297737]]"
467,21_02-00-25-000.jpg,"[[0.537556,0.647824,0.186274,0.589154,0.941486],[0.939668,0.170599,0.0260114,0.130007,0.873548],[0.0929131,0.27748,0.0270446,0.0988228,0.622527],[0.82729,0.183359,0.0214236,0.117341,0.591589],[0.801795,0.183936,0.033574,0.152778,0.492564],[0.799871,0.183501,0.0318193,0.151242,0.226075],[0.0853079,0.26602,0.0209032,0.0812471,0.189363]]"
468,21_10-05-25-000.jpg,"[[0.642127,0.251385,0.0638097,0.293735,0.92074],[0.786801,0.21253,0.0594778,0.271572,0.920206],[0.930607,0.359344,0.0700733,0.37802,0.906916],[0.982316,0.422167,0.035367,0.29807,0.228618],[0.16786,0.958461,0.0998228,0.0830784,0.199187]]"
469,21_00-05-50-000.jpg,"[[0.18513,0.34651,0.0705897,0.239202,0.913833],[0.114851,0.298383,0.0375881,0.147486,0.834459]]"
470,21_13-00-37-500.jpg,"[[0.740236,0.542699,0.124417,0.550382,0.914234],[0.801548,0.44419,0.0867684,0.356325,0.897157],[0.951721,0.455484,0.0936831,0.315989,0.880931],[0.150188,0.286882,0.0428695,0.176963,0.870497],[0.912493,0.29733,0.0469262,0.235717,0.817791],[0.124448,0.295283,0.0316973,0.165921,0.782964],[0.169907,0.960248,0.095024,0.0795052,0.651864],[0.799521,0.217765,0.0705614,0.207299,0.597787],[0.0905633,0.278442,0.031678,0.122767,0.494481],[0.171816,0.960367,0.0901137,0.0730475,0.194906]]"
471,3.1_11-02-30-000.jpg,"[[0.659344,0.823015,0.208984,0.352946,0.938274]]"
472,10.1_05-01-52-500.jpg,"[[0.23369,0.336644,0.0802393,0.258367,0.908389],[0.354378,0.147037,0.0427591,0.197544,0.847091],[0.319888,0.178053,0.0593441,0.150031,0.825989],[0.365054,0.552335,0.0622825,0.077596,0.528448],[0.184448,0.266232,0.0408847,0.136494,0.475249],[0.296624,0.265063,0.0895785,0.30708,0.379136],[0.626913,0.0462007,0.0167225,0.0427277,0.200013],[0.308637,0.241834,0.0751625,0.28755,0.188529],[0.578001,0.788517,0.0495883,0.0899875,0.186573],[0.595,0.0361569,0.0207518,0.0524326,0.16085]]"
473,32_06-02-05-000.jpg,"[[0.396091,0.768245,0.241825,0.461065,0.946202],[0.0486951,0.39554,0.0973772,0.364506,0.883701],[0.963998,0.637615,0.0717576,0.422132,0.714225]]"
474,10.1_01-00-37-500.jpg,"[[0.179472,0.481716,0.0730584,0.311093,0.881282],[0.364826,0.550186,0.0601228,0.0739249,0.574826],[0.044013,0.81982,0.0880261,0.316057,0.323493],[0.627793,0.0463166,0.0175144,0.0471457,0.241977]]"
475,8_07-03-57-500.jpg,"[[0.63163,0.196846,0.0492925,0.16818,0.785145],[0.664955,0.190709,0.0355589,0.176408,0.385957]]"
476,32_14-03-20-000.jpg,"[[0.918876,0.351709,0.0913532,0.350474,0.803071]]"
477,19.1_10-05-50-000.jpg,"[[0.157318,0.381692,0.174831,0.383414,0.934654],[0.0823935,0.186899,0.0597162,0.139303,0.297713],[0.432843,0.129819,0.0327339,0.0918292,0.15568]]"
478,3_07-02-55-000.jpg,"[[0.278702,0.189891,0.043376,0.218472,0.885741],[0.300979,0.161264,0.0312402,0.197028,0.255637]]"
479,8_07-04-35-000.jpg,"[[0.674031,0.637355,0.102251,0.503093,0.939556]]"
480,13.1_01-01-02-500.jpg,"[[0.509931,0.207462,0.0725303,0.28719,0.895742]]"
481,14.1_07-03-32-500.jpg,[]
482,37_10-03-57-500.jpg,"[[0.142307,0.808821,0.169143,0.382358,0.94444],[0.693832,0.768521,0.168621,0.45883,0.940791],[0.233062,0.691198,0.155789,0.610362,0.922511],[0.332225,0.163117,0.0344231,0.147342,0.862504],[0.945114,0.881397,0.109772,0.237207,0.846946],[0.496028,0.253989,0.0642302,0.218686,0.339631],[0.734897,0.97626,0.0856399,0.0456214,0.181846]]"
483,21_03-04-35-000.jpg,"[[0.678284,0.255939,0.0607591,0.305262,0.910793],[0.776045,0.225992,0.063765,0.287314,0.899194],[0.815508,0.146654,0.0364326,0.205862,0.875619],[0.095559,0.265136,0.0238128,0.117425,0.796132],[0.0183373,0.456377,0.0362231,0.231789,0.764971],[0.936653,0.184937,0.0192134,0.0728835,0.671941],[0.0192209,0.46738,0.0374891,0.20635,0.284434],[0.0166899,0.451546,0.0333797,0.230308,0.198284]]"
484,35_00-01-27-500.jpg,"[[0.642614,0.264882,0.154281,0.528036,0.936722],[0.509322,0.868612,0.286605,0.262776,0.864206],[0.366131,0.5561,0.188983,0.421486,0.37404]]"
485,37_07-01-27-500.jpg,"[[0.0694654,0.747341,0.138931,0.505318,0.938145],[0.614716,0.813342,0.212842,0.373315,0.932991],[0.895255,0.956617,0.193645,0.0867652,0.8074],[0.984868,0.954269,0.0302645,0.0914624,0.150635]]"
486,21_09-03-07-500.jpg,"[[0.691732,0.279748,0.0650964,0.306499,0.935586],[0.618966,0.748041,0.185628,0.497507,0.934071],[0.176432,0.32003,0.0617877,0.226239,0.908503],[0.956252,0.509236,0.0819027,0.414712,0.902908],[0.809985,0.249459,0.0600854,0.291933,0.86477],[0.026287,0.451207,0.0492351,0.200987,0.855941],[0.936372,0.155781,0.0209365,0.162189,0.835998],[0.757644,0.188932,0.0343599,0.204835,0.776871]]"
487,21_04-03-45-000.jpg,"[[0.409826,0.690407,0.148706,0.408858,0.931888],[0.323951,0.341991,0.0723494,0.284464,0.915145],[0.760754,0.132212,0.0371566,0.192376,0.912641],[0.142469,0.301639,0.0463443,0.180558,0.866412],[0.632996,0.283411,0.0647374,0.27204,0.84684],[0.813296,0.149654,0.0334601,0.21874,0.836671],[0.789693,0.166176,0.0312087,0.149773,0.831266],[0.117146,0.289848,0.0307441,0.154933,0.821788],[0.0932979,0.320383,0.0345324,0.125783,0.766378],[0.0144361,0.529034,0.0287827,0.241647,0.622024],[0.0237322,0.41187,0.0402829,0.155992,0.608469],[0.0390302,0.360244,0.0353061,0.133296,0.237876]]"
488,14_11-03-20-000.jpg,"[[0.705753,0.714675,0.141839,0.548567,0.942621],[0.844957,0.377955,0.0664614,0.310932,0.93154],[0.888427,0.213522,0.0307903,0.150921,0.782888],[0.858744,0.172529,0.0205466,0.0789902,0.44355]]"
489,13.1_01-03-32-500.jpg,"[[0.542821,0.216961,0.0636957,0.331609,0.915848]]"
490,8_05-03-32-500.jpg,"[[0.754252,0.905452,0.116812,0.187162,0.872989]]"
491,35_11-03-45-000.jpg,"[[0.693581,0.319254,0.164297,0.53697,0.936452],[0.59411,0.209527,0.122819,0.414179,0.903127],[0.657679,0.776679,0.292068,0.444257,0.894346],[0.29419,0.617681,0.196936,0.437084,0.843782],[0.391891,0.0559551,0.0320792,0.102992,0.239991]]"
492,37_06-03-07-500.jpg,"[[0.749561,0.855687,0.22235,0.288627,0.947254],[0.486805,0.145614,0.0303359,0.14579,0.709342],[0.979768,0.887166,0.0402429,0.225667,0.55639]]"
493,3_10-05-12-500.jpg,"[[0.300356,0.746811,0.136786,0.487618,0.664325]]"
494,37_04-05-25-000.jpg,"[[0.89544,0.268595,0.0359284,0.103913,0.804047],[0.516305,0.101469,0.0143832,0.0699494,0.500937],[0.982803,0.880214,0.0341533,0.239571,0.478891],[0.981269,0.914176,0.0365539,0.171648,0.339876],[0.494229,0.105099,0.0160797,0.0779599,0.304628]]"
495,13.1_03-03-20-000.jpg,"[[0.53291,0.0870445,0.0676812,0.170693,0.368607]]"
496,35_05-00-25-000.jpg,"[[0.340381,0.442973,0.185608,0.528336,0.947998],[0.655285,0.805129,0.248165,0.389741,0.941246],[0.635945,0.238586,0.146481,0.477172,0.902433],[0.543665,0.0803775,0.087597,0.156513,0.843294]]"
497,10.1_04-01-52-500.jpg,"[[0.726532,0.649752,0.118061,0.496713,0.942403],[0.287705,0.325063,0.0551096,0.320897,0.874707],[0.226375,0.345325,0.0691822,0.222411,0.639076],[0.364716,0.552124,0.0603888,0.0787398,0.588814],[0.181961,0.276362,0.0420636,0.148757,0.359628],[0.181961,0.276362,0.0420636,0.148757,0.354822],[0.96179,0.875691,0.0762812,0.248619,0.254951]]"
498,19.1_08-03-07-500.jpg,"[[0.0965912,0.216548,0.0880317,0.189838,0.775925],[0.0315388,0.163896,0.0617486,0.297186,0.565884],[0.161216,0.457916,0.1732,0.371902,0.510536],[0.161216,0.457916,0.1732,0.371902,0.370899],[0.419391,0.125844,0.0548821,0.0990617,0.289756],[0.434045,0.137501,0.0320259,0.0846479,0.155193]]"
499,10.1_13-03-45-000.jpg,"[[0.164897,0.453031,0.0936725,0.277518,0.896126],[0.410636,0.118938,0.0390214,0.112995,0.865425],[0.369831,0.129885,0.050428,0.144963,0.862377],[0.265563,0.358881,0.0898707,0.326519,0.820528],[0.363863,0.552962,0.0573366,0.0857368,0.552542],[0.330526,0.151354,0.0409768,0.107504,0.441943],[0.194467,0.272279,0.044617,0.154645,0.377423],[0.195648,0.246688,0.0407279,0.10649,0.294601],[0.649646,0.0188888,0.0168701,0.0341629,0.247593],[0.658352,0.0205556,0.0193624,0.035193,0.212141],[0.29865,0.189895,0.0326531,0.158047,0.203722],[0.317486,0.182556,0.06638,0.161426,0.191287],[0.31101,0.189351,0.0560089,0.171274,0.171691],[0.66366,0.022803,0.017099,0.0386841,0.167796]]"
500,13.1_07-05-37-500.jpg,[]
501,19.1_08-04-10-000.jpg,"[[0.347374,0.443235,0.12481,0.395348,0.903798],[0.245367,0.079105,0.0679222,0.153837,0.791512],[0.355914,0.0865523,0.0979281,0.170964,0.471977],[0.420317,0.124797,0.0491063,0.0963868,0.242048]]"
502,10.1_10-00-00-000.jpg,"[[0.252654,0.33173,0.0847261,0.291396,0.897011],[0.365034,0.137409,0.0366304,0.141161,0.867179],[0.337245,0.157024,0.0373167,0.113306,0.844795],[0.30007,0.246937,0.0607212,0.257152,0.63464],[0.199131,0.423192,0.0757199,0.333457,0.466207],[0.558947,0.158183,0.0470191,0.215888,0.383224],[0.561039,0.159386,0.0516113,0.218936,0.381552],[0.363712,0.554693,0.0567024,0.0823519,0.338412],[0.627199,0.0472409,0.018004,0.0433287,0.15657]]"
503,37_00-03-57-500.jpg,"[[0.296842,0.239597,0.0482917,0.282543,0.925954],[0.953255,0.876204,0.0934901,0.247593,0.866601]]"
504,19.1_07-01-27-500.jpg,"[[0.108947,0.24661,0.0986757,0.336149,0.758164],[0.142597,0.941836,0.206844,0.116329,0.717973],[0.0331348,0.174245,0.0652626,0.340316,0.316232]]"
505,3_07-03-07-500.jpg,"[[0.333931,0.213181,0.0658727,0.251414,0.922808]]"
506,1.1_00-05-50-000.jpg,"[[0.547079,0.338856,0.0539358,0.247725,0.893656],[0.587012,0.361014,0.0318529,0.193553,0.771612],[0.662102,0.682743,0.1235,0.332956,0.233245]]"
507,15.1_00-01-15-000.jpg,"[[0.650951,0.427676,0.127076,0.330814,0.899748]]"
508,14_13-03-32-500.jpg,"[[0.496845,0.614429,0.149163,0.590582,0.937335],[0.321392,0.918688,0.142424,0.162625,0.925036],[0.793194,0.314349,0.0588722,0.23987,0.864752]]"
509,14_05-04-35-000.jpg,"[[0.616842,0.550038,0.101253,0.476244,0.939879],[0.853651,0.199042,0.0246902,0.128788,0.782904],[0.884529,0.226073,0.0330152,0.140782,0.767879]]"
510,10.1_04-03-32-500.jpg,"[[0.734428,0.795412,0.114438,0.401504,0.938887],[0.318485,0.176522,0.0517828,0.155354,0.871162],[0.215142,0.347542,0.0689547,0.251814,0.800623],[0.183456,0.248801,0.0362432,0.119434,0.660728],[0.365508,0.550663,0.0607619,0.070318,0.610666],[0.627439,0.0457836,0.0161646,0.0452288,0.206248],[0.594084,0.0362057,0.0225867,0.0543509,0.175907],[0.958047,0.880879,0.0839058,0.238243,0.173762]]"
511,35_03-01-02-500.jpg,"[[0.691668,0.3549,0.23579,0.496946,0.939634],[0.623013,0.789628,0.30707,0.420743,0.92693],[0.326312,0.513869,0.177848,0.498162,0.924917],[0.612902,0.167066,0.131932,0.333886,0.816456],[0.498586,0.0904751,0.120099,0.174485,0.449629]]"
512,32_03-02-30-000.jpg,"[[0.58047,0.75892,0.201224,0.474983,0.952071],[0.374964,0.755924,0.217718,0.488152,0.93627],[0.0572243,0.304455,0.0786458,0.247368,0.911218],[0.829298,0.179928,0.0685305,0.220724,0.891319]]"
513,3_00-02-17-500.jpg,[]
514,10.1_08-03-32-500.jpg,"[[0.723851,0.852473,0.164382,0.294374,0.937312],[0.165364,0.43159,0.0734287,0.37235,0.893932],[0.246507,0.308449,0.0697834,0.271271,0.858126],[0.659998,0.0213903,0.017149,0.0378995,0.271799],[0.364032,0.555158,0.0592849,0.0800086,0.260285],[0.592935,0.0354288,0.0248278,0.0533992,0.236089],[0.304692,0.185449,0.0561331,0.14959,0.226011],[0.179632,0.273223,0.055597,0.172378,0.208404],[0.66367,0.0229515,0.016963,0.0403105,0.206931],[0.627062,0.0465175,0.0183628,0.0423816,0.175887],[0.65022,0.020962,0.0174496,0.0377173,0.152919]]"
515,10.1_11-02-42-500.jpg,"[[0.638448,0.909002,0.131794,0.176178,0.9159],[0.278322,0.274421,0.0490122,0.168409,0.888583],[0.0710376,0.922233,0.126604,0.155534,0.883579],[0.346582,0.1405,0.0443002,0.138207,0.865489],[0.244561,0.348615,0.0912498,0.209837,0.823715],[0.19518,0.270863,0.0477666,0.163827,0.81288],[0.295245,0.197095,0.0440778,0.15133,0.802922],[0.365079,0.534713,0.0637115,0.119216,0.78607],[0.325823,0.155746,0.0402337,0.114426,0.688232],[0.0186152,0.790364,0.0372191,0.379581,0.596016],[0.324608,0.157188,0.044446,0.111361,0.256421],[0.594526,0.034996,0.0213033,0.055362,0.180161],[0.648648,0.0201216,0.0171309,0.0361039,0.154092]]"
516,19.1_13-01-40-000.jpg,"[[0.109852,0.255795,0.110682,0.315941,0.856503],[0.43163,0.128814,0.0362912,0.0987484,0.240678]]"
517,10.1_08-01-40-000.jpg,"[[0.0974659,0.89606,0.154695,0.205636,0.900289],[0.472957,0.345965,0.0791329,0.339083,0.89436],[0.160342,0.283418,0.0498989,0.156533,0.875386],[0.286667,0.255885,0.0610308,0.230289,0.840673],[0.209828,0.37717,0.095154,0.244663,0.834916],[0.432876,0.954831,0.0956981,0.0903377,0.779442],[0.365681,0.551361,0.0603711,0.0752297,0.570779],[0.0255498,0.887072,0.0510995,0.225857,0.198889],[0.198248,0.240771,0.0362554,0.124817,0.197339],[0.626585,0.0485019,0.0199131,0.0427144,0.168767],[0.0125775,0.663737,0.0247721,0.13965,0.160129]]"
518,35_07-02-55-000.jpg,"[[0.36313,0.48676,0.195146,0.484307,0.932369],[0.668215,0.782203,0.242622,0.435594,0.902472],[0.254483,0.665814,0.215924,0.668372,0.900139],[0.667138,0.256787,0.160615,0.513574,0.896869],[0.921112,0.792608,0.157228,0.41409,0.82166],[0.530516,0.0731883,0.133498,0.143546,0.752123],[0.337094,0.129092,0.0853413,0.252535,0.564297],[0.507815,0.95259,0.0463096,0.0873317,0.406288],[0.529043,0.139151,0.136002,0.269243,0.16295]]"
519,37_01-05-37-500.jpg,"[[0.500697,0.145965,0.0313271,0.141848,0.884126]]"
520,37_07-01-40-000.jpg,"[[0.192926,0.758299,0.191359,0.479719,0.94888],[0.845283,0.800224,0.186314,0.397223,0.944124],[0.500821,0.932796,0.189127,0.134409,0.901552],[0.96936,0.878067,0.0612803,0.239911,0.78066]]"
521,35_09-05-25-000.jpg,"[[0.330447,0.491225,0.199723,0.501021,0.925859],[0.695553,0.158333,0.100223,0.316666,0.921203],[0.570481,0.173223,0.0957469,0.346446,0.840543],[0.481796,0.883084,0.200757,0.233831,0.821327]]"
522,14_04-02-55-000.jpg,"[[0.462778,0.830514,0.15172,0.337957,0.945345],[0.234914,0.88871,0.200889,0.22258,0.932934],[0.843972,0.343176,0.0650147,0.289903,0.929285],[0.554911,0.66451,0.202362,0.598434,0.901242],[0.890737,0.157049,0.0195751,0.0700494,0.613585],[0.854204,0.18971,0.0305166,0.0835758,0.398743],[0.899716,0.24609,0.0350243,0.171216,0.389155],[0.855161,0.29479,0.0425409,0.186954,0.236502],[0.900365,0.192289,0.02596,0.0675183,0.214054]]"
523,35_04-04-35-000.jpg,"[[0.390994,0.430533,0.237348,0.602458,0.934859],[0.839188,0.561805,0.261091,0.525803,0.933742],[0.728006,0.355461,0.165899,0.467606,0.930285],[0.589314,0.0977356,0.139661,0.193792,0.648394],[0.588304,0.0959206,0.140261,0.186582,0.21018]]"
524,10.1_05-03-45-000.jpg,"[[0.175487,0.425634,0.0803473,0.310378,0.880983],[0.198289,0.263072,0.0494373,0.15164,0.852455],[0.311279,0.189106,0.0528108,0.137981,0.728339],[0.246059,0.329546,0.0741727,0.210299,0.635349],[0.365677,0.55203,0.0613502,0.0759557,0.495102],[0.578144,0.789,0.0526319,0.0916751,0.438394]]"
525,37_07-03-57-500.jpg,"[[0.272907,0.726684,0.165339,0.540488,0.9299],[0.503237,0.101381,0.0175587,0.0705415,0.844507],[0.954195,0.924682,0.089006,0.150636,0.685449],[0.954091,0.978345,0.0918173,0.0433111,0.307075],[0.990158,0.86717,0.0192511,0.251331,0.205585],[0.87621,0.931954,0.0868197,0.136093,0.152946]]"
526,19.1_00-00-50-000.jpg,"[[0.920729,0.47749,0.156222,0.408317,0.911093],[0.42182,0.128609,0.0465662,0.101772,0.231071]]"
527,35_02-03-57-500.jpg,"[[0.648309,0.336657,0.143966,0.673314,0.916894],[0.759023,0.223019,0.149313,0.446037,0.903255],[0.569561,0.12942,0.106673,0.251284,0.857049],[0.788066,0.390975,0.220136,0.491769,0.856445],[0.69754,0.797783,0.307124,0.399803,0.689365],[0.730909,0.0600636,0.0753703,0.115013,0.346127]]"
528,35_02-04-35-000.jpg,"[[0.368396,0.467634,0.200646,0.640804,0.945595],[0.611841,0.788306,0.319628,0.423388,0.88559],[0.234837,0.831101,0.22724,0.337798,0.601715],[0.234837,0.831101,0.22724,0.337798,0.298685]]"
529,13.1_00-01-27-500.jpg,[]
530,21_10-01-52-500.jpg,"[[0.652134,0.243568,0.0671997,0.279493,0.911021],[0.8184,0.239342,0.0441259,0.270902,0.775237],[0.817801,0.243265,0.0467767,0.272247,0.568114],[0.16825,0.958794,0.0987422,0.0824118,0.346919],[0.816745,0.242179,0.0412943,0.253071,0.206921]]"
531,16.1_03-03-20-000.jpg,"[[0.675964,0.133212,0.0389382,0.185993,0.870112]]"
532,14_06-04-22-500.jpg,"[[0.576282,0.573154,0.174319,0.480186,0.927367],[0.866227,0.231395,0.0354386,0.154054,0.808514],[0.838065,0.22499,0.0270374,0.140482,0.708441]]"
533,35_01-01-15-000.jpg,"[[0.350757,0.464382,0.209526,0.598069,0.946178],[0.765118,0.505416,0.199652,0.68653,0.938391]]"
534,14_04-01-02-500.jpg,"[[0.360652,0.722065,0.187997,0.543,0.941518],[0.859766,0.297945,0.0479176,0.241454,0.81643],[0.74684,0.422439,0.0902247,0.351661,0.798434],[0.859442,0.301146,0.0448286,0.228884,0.520422],[0.869518,0.169478,0.0244163,0.0454828,0.391457],[0.892924,0.168177,0.016972,0.0895159,0.329801],[0.883333,0.157265,0.0217005,0.0803704,0.219524],[0.881876,0.147024,0.0181963,0.0633806,0.212507],[0.869411,0.163322,0.0212172,0.04392,0.156067]]"
535,3.1_07-04-22-500.jpg,"[[0.875661,0.342265,0.0725531,0.162159,0.204642],[0.875586,0.346164,0.0735394,0.170973,0.181774]]"
536,32_07-00-25-000.jpg,"[[0.324604,0.844429,0.22687,0.311142,0.938788],[0.828261,0.739995,0.226869,0.52001,0.933146],[0.847933,0.1895,0.0956598,0.24213,0.888613],[0.96727,0.656841,0.0652828,0.375849,0.752741],[0.0138841,0.489047,0.0277682,0.112906,0.572531],[0.145622,0.970047,0.0575672,0.0581211,0.309999],[0.145622,0.970047,0.0575672,0.0581211,0.29544]]"
537,3.1_05-02-30-000.jpg,"[[0.711161,0.917242,0.224951,0.165517,0.885721],[0.536715,0.128391,0.0777668,0.250361,0.665924]]"
538,8_00-00-12-500.jpg,"[[0.61542,0.727535,0.147772,0.54493,0.910287]]"
539,3_10-05-37-500.jpg,"[[0.253641,0.749079,0.228282,0.488268,0.905597]]"
540,3_05-01-52-500.jpg,"[[0.822466,0.496828,0.104358,0.482752,0.882245],[0.538024,0.712644,0.124927,0.569322,0.882043],[0.263196,0.795987,0.16153,0.399699,0.725149],[0.710257,0.577754,0.119321,0.197798,0.66463]]"
541,35_06-03-07-500.jpg,"[[0.377986,0.426502,0.18955,0.499084,0.930147],[0.635611,0.857337,0.221079,0.283569,0.930103],[0.232611,0.778739,0.291932,0.442523,0.569577],[0.436944,0.0469088,0.0606806,0.0913833,0.244748],[0.232611,0.778739,0.291932,0.442523,0.16863]]"
542,14_10-03-57-500.jpg,"[[0.715217,0.482908,0.113276,0.472314,0.935167],[0.501202,0.708019,0.228942,0.561507,0.925373],[0.865254,0.408044,0.0613048,0.333565,0.705354],[0.856733,0.2595,0.0433714,0.145823,0.378612],[0.894093,0.346344,0.0506572,0.203325,0.366993],[0.882994,0.188397,0.025133,0.0992985,0.307856],[0.904188,0.239016,0.0366101,0.0913054,0.266069],[0.89648,0.345691,0.0484214,0.20109,0.223372],[0.852772,0.271327,0.051594,0.169968,0.206893]]"
